454,4.56E-06,4.64E-06,5.38E-06,6.12E-06,6.85E-06,8.30E-06,9.98E-06,1.16E-05,1.31E-05,4.70E-06,5.18E-06,5.87E-06,6.88E-06,8.48E-06,1.06E-05,1.32E-05,1.54E-05,1.80E-05,4.90E-06,1.49E-05,3.26E-05,6.06E-05,0.000100381,0.000152919,0.000218986,0.000298871,0.000387662
455,4.57E-06,4.62E-06,5.36E-06,6.06E-06,6.80E-06,8.35E-06,1.01E-05,1.15E-05,1.32E-05,4.62E-06,5.17E-06,5.92E-06,6.93E-06,8.53E-06,1.07E-05,1.34E-05,1.58E-05,1.85E-05,4.85E-06,1.48E-05,3.25E-05,6.02E-05,9.98E-05,0.000151816,0.000217288,0.000296544,0.000384608
456,4.54E-06,4.60E-06,5.34E-06,6.00E-06,6.76E-06,8.35E-06,1.01E-05,1.14E-05,1.33E-05,4.56E-06,5.17E-06,5.95E-06,6.97E-06,8.59E-06,1.09E-05,1.36E-05,1.62E-05,1.90E-05,4.81E-06,1.47E-05,3.24E-05,5.97E-05,9.90E-05,0.000150431,0.000215161,0.000293637,0.000380813
457,4.47E-06,4.58E-06,5.29E-06,5.92E-06,6.71E-06,8.26E-06,9.93E-06,1.13E-05,1.32E-05,4.56E-06,5.18E-06,5.94E-06,7.00E-06,8.66E-06,1.10E-05,1.38E-05,1.66E-05,1.97E-05,4.80E-06,1.46E-05,3.21E-05,5.90E-05,9.79E-05,0.000148809,0.000212682,0.000290227,0.000376396
458,4.36E-06,4.55E-06,5.22E-06,5.85E-06,6.66E-06,8.10E-06,9.69E-06,1.11E-05,1.30E-05,4.59E-06,5.20E-06,5.90E-06,7.02E-06,8.76E-06,1.13E-05,1.41E-05,1.70E-05,2.04E-05,4.82E-06,1.44E-05,3.16E-05,5.83E-05,9.66E-05,0.000146962,0.00020988,0.000286349,0.000371403
459,4.23E-06,4.53E-06,5.14E-06,5.78E-06,6.61E-06,7.91E-06,9.42E-06,1.09E-05,1.27E-05,4.63E-06,5.20E-06,5.84E-06,7.04E-06,8.88E-06,1.15E-05,1.43E-05,1.75E-05,2.13E-05,4.84E-06,1.43E-05,3.11E-05,5.74E-05,9.51E-05,0.000144924,0.000206821,0.000282104,0.000365954
460,4.11E-06,4.49E-06,5.05E-06,5.73E-06,6.59E-06,7.77E-06,9.21E-06,1.08E-05,1.25E-05,4.65E-06,5.17E-06,5.78E-06,7.06E-06,9.02E-06,1.18E-05,1.47E-05,1.80E-05,2.21E-05,4.84E-06,1.40E-05,3.05E-05,5.65E-05,9.35E-05,0.000142729,0.000203572,0.000277596,0.000360167
461,4.03E-06,4.45E-06,4.97E-06,5.71E-06,6.59E-06,7.70E-06,9.13E-06,1.08E-05,1.25E-05,4.62E-06,5.10E-06,5.71E-06,7.10E-06,9.18E-06,1.21E-05,1.51E-05,1.86E-05,2.30E-05,4.80E-06,1.38E-05,2.99E-05,5.55E-05,9.18E-05,0.000140346,0.000200106,0.000272797,0.000353991
462,3.98E-06,4.40E-06,4.90E-06,5.72E-06,6.64E-06,7.75E-06,9.22E-06,1.10E-05,1.28E-05,4.52E-06,4.97E-06,5.66E-06,7.16E-06,9.38E-06,1.24E-05,1.56E-05,1.94E-05,2.38E-05,4.71E-06,1.35E-05,2.92E-05,5.45E-05,9.01E-05,0.000137864,0.000196562,0.000267908,0.000347676
463,3.97E-06,4.34E-06,4.85E-06,5.74E-06,6.72E-06,7.89E-06,9.44E-06,1.12E-05,1.32E-05,4.38E-06,4.82E-06,5.64E-06,7.23E-06,9.60E-06,1.27E-05,1.61E-05,2.03E-05,2.47E-05,4.58E-06,1.32E-05,2.86E-05,5.35E-05,8.84E-05,0.000135271,0.00019291,0.000262894,0.00034117
464,3.97E-06,4.28E-06,4.80E-06,5.76E-06,6.80E-06,8.07E-06,9.71E-06,1.16E-05,1.38E-05,4.23E-06,4.66E-06,5.63E-06,7.33E-06,9.84E-06,1.31E-05,1.67E-05,2.12E-05,2.57E-05,4.44E-06,1.29E-05,2.80E-05,5.25E-05,8.67E-05,0.000132548,0.000189107,0.000257705,0.000334405
465,3.96E-06,4.23E-06,4.78E-06,5.76E-06,6.87E-06,8.25E-06,9.97E-06,1.19E-05,1.43E-05,4.10E-06,4.53E-06,5.65E-06,7.45E-06,1.01E-05,1.35E-05,1.74E-05,2.22E-05,2.69E-05,4.30E-06,1.26E-05,2.74E-05,5.15E-05,8.49E-05,0.000129674,0.000185114,0.000252293,0.000327312
466,3.93E-06,4.18E-06,4.77E-06,5.71E-06,6.92E-06,8.39E-06,1.02E-05,1.22E-05,1.47E-05,4.03E-06,4.44E-06,5.69E-06,7.59E-06,1.04E-05,1.40E-05,1.81E-05,2.33E-05,2.83E-05,4.19E-06,1.24E-05,2.69E-05,5.03E-05,8.30E-05,0.000126646,0.000180909,0.000246634,0.000319856
467,3.87E-06,4.13E-06,4.77E-06,5.61E-06,6.92E-06,8.46E-06,1.02E-05,1.24E-05,1.50E-05,4.01E-06,4.41E-06,5.76E-06,7.75E-06,1.07E-05,1.45E-05,1.88E-05,2.44E-05,2.99E-05,4.09E-06,1.21E-05,2.64E-05,4.91E-05,8.11E-05,0.000123462,0.000176477,0.000240694,0.000312
468,3.79E-06,4.09E-06,4.76E-06,5.50E-06,6.87E-06,8.47E-06,1.02E-05,1.25E-05,1.51E-05,4.00E-06,4.42E-06,5.84E-06,7.94E-06,1.11E-05,1.51E-05,1.97E-05,2.56E-05,3.17E-05,4.01E-06,1.19E-05,2.58E-05,4.78E-05,7.91E-05,0.000120151,0.000171848,0.000234488,0.000303775
469,3.69E-06,4.03E-06,4.71E-06,5.38E-06,6.77E-06,8.40E-06,1.01E-05,1.24E-05,1.50E-05,3.98E-06,4.46E-06,5.92E-06,8.14E-06,1.15E-05,1.57E-05,2.06E-05,2.70E-05,3.37E-05,3.93E-06,1.16E-05,2.52E-05,4.65E-05,7.70E-05,0.000116745,0.000167049,0.00022803,0.00029521
470,3.59E-06,3.95E-06,4.62E-06,5.27E-06,6.60E-06,8.26E-06,9.78E-06,1.22E-05,1.47E-05,3.92E-06,4.52E-06,6.00E-06,8.37E-06,1.19E-05,1.64E-05,2.17E-05,2.84E-05,3.57E-05,3.83E-06,1.14E-05,2.46E-05,4.51E-05,7.47E-05,0.000113271,0.000162111,0.000221335,0.000286338
471,3.50E-06,3.86E-06,4.48E-06,5.19E-06,6.39E-06,8.06E-06,9.41E-06,1.18E-05,1.42E-05,3.81E-06,4.59E-06,6.08E-06,8.65E-06,1.23E-05,1.71E-05,2.29E-05,3.02E-05,3.80E-05,3.72E-06,1.11E-05,2.40E-05,4.39E-05,7.26E-05,0.000110088,0.000157541,0.000215082,0.000278051
472,3.40E-06,3.76E-06,4.31E-06,5.11E-06,6.15E-06,7.80E-06,8.97E-06,1.13E-05,1.36E-05,3.67E-06,4.65E-06,6.16E-06,8.94E-06,1.28E-05,1.79E-05,2.44E-05,3.21E-05,4.05E-05,3.60E-06,1.08E-05,2.33E-05,4.26E-05,7.04E-05,0.000106837,0.000152833,0.000208603,0.000269498
473,3.30E-06,3.64E-06,4.14E-06,5.03E-06,5.90E-06,7.51E-06,8.51E-06,1.08E-05,1.29E-05,3.52E-06,4.68E-06,6.25E-06,9.24E-06,1.33E-05,1.88E-05,2.59E-05,3.41E-05,4.30E-05,3.49E-06,1.05E-05,2.26E-05,4.12E-05,6.82E-05,0.000103513,0.000147996,0.00020193,0.000260738
474,3.20E-06,3.53E-06,3.99E-06,4.91E-06,5.69E-06,7.21E-06,8.10E-06,1.03E-05,1.22E-05,3.38E-06,4.67E-06,6.35E-06,9.55E-06,1.39E-05,1.98E-05,2.75E-05,3.63E-05,4.58E-05,3.41E-06,1.01E-05,2.18E-05,3.99E-05,6.58E-05,0.000100111,0.000143036,0.000195094,0.000251828
475,3.10E-06,3.41E-06,3.90E-06,4.75E-06,5.54E-06,6.92E-06,7.79E-06,9.78E-06,1.17E-05,3.29E-06,4.61E-06,6.47E-06,9.86E-06,1.45E-05,2.10E-05,2.91E-05,3.86E-05,4.88E-05,3.36E-06,9.83E-06,2.10E-05,3.85E-05,6.35E-05,9.66E-05,0.000137965,0.000188132,0.000242829
476,3.01E-06,3.31E-06,3.87E-06,4.57E-06,5.45E-06,6.67E-06,7.57E-06,9.41E-06,1.13E-05,3.23E-06,4.52E-06,6.62E-06,1.02E-05,1.52E-05,2.23E-05,3.09E-05,4.10E-05,5.21E-05,3.36E-06,9.53E-06,2.02E-05,3.71E-05,6.12E-05,9.33E-05,0.000133049,0.000181405,0.000234196
477,2.93E-06,3.22E-06,3.85E-06,4.38E-06,5.38E-06,6.44E-06,7.42E-06,9.10E-06,1.09E-05,3.20E-06,4.43E-06,6.80E-06,1.06E-05,1.60E-05,2.37E-05,3.28E-05,4.36E-05,5.56E-05,3.36E-06,9.24E-06,1.94E-05,3.58E-05,5.89E-05,8.99E-05,0.000128145,0.000174704,0.000225633
478,2.88E-06,3.14E-06,3.82E-06,4.23E-06,5.30E-06,6.23E-06,7.28E-06,8.85E-06,1.06E-05,3.18E-06,4.37E-06,7.00E-06,1.10E-05,1.68E-05,2.52E-05,3.48E-05,4.64E-05,5.94E-05,3.37E-06,8.96E-06,1.87E-05,3.46E-05,5.67E-05,8.65E-05,0.000123336,0.000168127,0.00021724
479,2.85E-06,3.07E-06,3.75E-06,4.13E-06,5.17E-06,6.03E-06,7.12E-06,8.64E-06,1.03E-05,3.15E-06,4.36E-06,7.21E-06,1.14E-05,1.78E-05,2.68E-05,3.69E-05,4.94E-05,6.35E-05,3.36E-06,8.68E-06,1.80E-05,3.34E-05,5.47E-05,8.33E-05,0.000118706,0.000161771,0.000209117
480,2.85E-06,3.01E-06,3.63E-06,4.09E-06,5.00E-06,5.86E-06,6.94E-06,8.47E-06,9.90E-06,3.11E-06,4.44E-06,7.45E-06,1.20E-05,1.89E-05,2.83E-05,3.92E-05,5.27E-05,6.79E-05,3.32E-06,8.41E-06,1.74E-05,3.22E-05,5.27E-05,8.02E-05,0.000114296,0.000155692,0.000201319
481,2.85E-06,2.96E-06,3.48E-06,4.09E-06,4.79E-06,5.70E-06,6.74E-06,8.33E-06,9.53E-06,3.06E-06,4.56E-06,7.69E-06,1.25E-05,2.00E-05,2.99E-05,4.17E-05,5.61E-05,7.25E-05,3.25E-06,8.12E-06,1.68E-05,3.11E-05,5.08E-05,7.70E-05,0.000109842,0.000149547,0.0001934
482,2.86E-06,2.93E-06,3.35E-06,4.09E-06,4.59E-06,5.58E-06,6.60E-06,8.22E-06,9.22E-06,3.00E-06,4.71E-06,7.96E-06,1.32E-05,2.12E-05,3.16E-05,4.43E-05,5.98E-05,7.73E-05,3.17E-06,7.85E-06,1.62E-05,3.00E-05,4.89E-05,7.40E-05,0.000105566,0.000143657,0.000185779
483,2.85E-06,2.92E-06,3.25E-06,4.07E-06,4.44E-06,5.51E-06,6.54E-06,8.16E-06,9.02E-06,2.95E-06,4.87E-06,8.26E-06,1.38E-05,2.24E-05,3.34E-05,4.71E-05,6.37E-05,8.25E-05,3.09E-06,7.59E-06,1.57E-05,2.89E-05,4.71E-05,7.10E-05,0.000101435,0.000137996,0.00017842
484,2.80E-06,2.93E-06,3.23E-06,4.01E-06,4.38E-06,5.51E-06,6.61E-06,8.15E-06,8.98E-06,2.92E-06,5.01E-06,8.58E-06,1.46E-05,2.36E-05,3.53E-05,5.02E-05,6.79E-05,8.80E-05,3.01E-06,7.34E-06,1.52E-05,2.78E-05,4.52E-05,6.82E-05,9.74E-05,0.00013254,0.000171297
485,2.74E-06,2.96E-06,3.26E-06,3.92E-06,4.40E-06,5.56E-06,6.79E-06,8.22E-06,9.09E-06,2.90E-06,5.13E-06,8.95E-06,1.53E-05,2.49E-05,3.75E-05,5.34E-05,7.24E-05,9.38E-05,2.94E-06,7.11E-06,1.47E-05,2.66E-05,4.34E-05,6.55E-05,9.35E-05,0.000127298,0.000164439
486,2.66E-06,2.98E-06,3.32E-06,3.83E-06,4.47E-06,5.64E-06,7.01E-06,8.36E-06,9.34E-06,2.89E-06,5.23E-06,9.32E-06,1.61E-05,2.62E-05,3.97E-05,5.67E-05,7.68E-05,9.96E-05,2.87E-06,6.87E-06,1.42E-05,2.55E-05,4.16E-05,6.28E-05,8.95E-05,0.000121851,0.000157328
487,2.60E-06,2.98E-06,3.40E-06,3.76E-06,4.59E-06,5.78E-06,7.27E-06,8.63E-06,9.73E-06,2.88E-06,5.33E-06,9.73E-06,1.70E-05,2.76E-05,4.20E-05,6.01E-05,8.15E-05,0.000105802,2.82E-06,6.66E-06,1.37E-05,2.44E-05,3.98E-05,6.02E-05,8.57E-05,0.00011669,0.000150622
488,2.56E-06,2.97E-06,3.46E-06,3.77E-06,4.76E-06,5.97E-06,7.54E-06,9.05E-06,1.03E-05,2.89E-06,5.44E-06,1.02E-05,1.79E-05,2.91E-05,4.45E-05,6.38E-05,8.64E-05,0.00011231,2.79E-06,6.49E-06,1.32E-05,2.34E-05,3.82E-05,5.78E-05,8.22E-05,0.00011183,0.00014436
489,2.56E-06,2.94E-06,3.51E-06,3.85E-06,4.95E-06,6.20E-06,7.80E-06,9.60E-06,1.09E-05,2.91E-06,5.56E-06,1.07E-05,1.88E-05,3.09E-05,4.72E-05,6.77E-05,9.16E-05,0.000119153,2.77E-06,6.35E-06,1.28E-05,2.25E-05,3.68E-05,5.56E-05,7.89E-05,0.000107253,0.000138514
490,2.58E-06,2.90E-06,3.55E-06,3.98E-06,5.15E-06,6.45E-06,8.05E-06,1.02E-05,1.16E-05,2.93E-06,5.70E-06,1.12E-05,1.99E-05,3.27E-05,4.99E-05,7.16E-05,9.70E-05,0.000126279,2.77E-06,6.22E-06,1.24E-05,2.17E-05,3.55E-05,5.35E-05,7.58E-05,0.000102911,0.000132984
491,2.62E-06,2.85E-06,3.58E-06,4.14E-06,5.33E-06,6.69E-06,8.28E-06,1.08E-05,1.23E-05,2.93E-06,5.84E-06,1.17E-05,2.09E-05,3.45E-05,5.27E-05,7.57E-05,0.000102517,0.000133466,2.77E-06,6.08E-06,1.19E-05,2.09E-05,3.41E-05,5.14E-05,7.27E-05,9.86E-05,0.000127504
492,2.66E-06,2.82E-06,3.61E-06,4.32E-06,5.48E-06,6.90E-06,8.50E-06,1.12E-05,1.29E-05,2.91E-06,6.01E-06,1.23E-05,2.19E-05,3.64E-05,5.56E-05,7.97E-05,0.000108173,0.000140812,2.78E-06,5.93E-06,1.15E-05,2.02E-05,3.28E-05,4.93E-05,6.98E-05,9.45E-05,0.000122146
493,2.71E-06,2.81E-06,3.64E-06,4.50E-06,5.58E-06,7.08E-06,8.71E-06,1.15E-05,1.34E-05,2.87E-06,6.20E-06,1.27E-05,2.29E-05,3.81E-05,5.85E-05,8.39E-05,0.000113971,0.000148279,2.80E-06,5.76E-06,1.12E-05,1.94E-05,3.14E-05,4.72E-05,6.69E-05,9.05E-05,0.000116843
494,2.76E-06,2.82E-06,3.68E-06,4.65E-06,5.63E-06,7.22E-06,8.89E-06,1.16E-05,1.37E-05,2.82E-06,6.40E-06,1.32E-05,2.39E-05,3.99E-05,6.15E-05,8.81E-05,0.000119894,0.000155883,2.81E-06,5.59E-06,1.08E-05,1.87E-05,3.01E-05,4.52E-05,6.41E-05,8.66E-05,0.000111634
495,2.79E-06,2.85E-06,3.70E-06,4.78E-06,5.66E-06,7.30E-06,9.01E-06,1.16E-05,1.39E-05,2.78E-06,6.62E-06,1.37E-05,2.49E-05,4.16E-05,6.46E-05,9.23E-05,0.000125927,0.000163646,2.83E-06,5.44E-06,1.04E-05,1.81E-05,2.88E-05,4.31E-05,6.13E-05,8.28E-05,0.00010658
496,2.81E-06,2.90E-06,3.72E-06,4.86E-06,5.66E-06,7.34E-06,9.07E-06,1.15E-05,1.40E-05,2.76E-06,6.86E-06,1.42E-05,2.60E-05,4.35E-05,6.76E-05,9.67E-05,0.00013206,0.000171602,2.86E-06,5.32E-06,1.01E-05,1.74E-05,2.76E-05,4.13E-05,5.87E-05,7.92E-05,0.000101745
497,2.80E-06,2.96E-06,3.73E-06,4.90E-06,5.64E-06,7.32E-06,9.03E-06,1.13E-05,1.39E-05,2.79E-06,7.10E-06,1.47E-05,2.72E-05,4.55E-05,7.07E-05,0.000101268,0.000138267,0.000179754,2.88E-06,5.26E-06,9.79E-06,1.67E-05,2.65E-05,3.96E-05,5.61E-05,7.58E-05,9.72E-05
498,2.78E-06,3.04E-06,3.73E-06,4.88E-06,5.61E-06,7.24E-06,8.90E-06,1.10E-05,1.36E-05,2.85E-06,7.35E-06,1.53E-05,2.83E-05,4.75E-05,7.38E-05,0.00010588,0.000144501,0.000188016,2.90E-06,5.25E-06,9.47E-06,1.61E-05,2.56E-05,3.80E-05,5.37E-05,7.26E-05,9.29E-05
499,2.75E-06,3.11E-06,3.71E-06,4.81E-06,5.55E-06,7.10E-06,8.69E-06,1.06E-05,1.32E-05,2.93E-06,7.59E-06,1.59E-05,2.96E-05,4.96E-05,7.68E-05,0.000110495,0.0001507,0.000196245,2.93E-06,5.25E-06,9.17E-06,1.55E-05,2.48E-05,3.65E-05,5.13E-05,6.95E-05,8.88E-05
500,2.74E-06,3.16E-06,3.68E-06,4.71E-06,5.47E-06,6.91E-06,8.41E-06,1.01E-05,1.26E-05,3.01E-06,7.82E-06,1.64E-05,3.07E-05,5.16E-05,7.98E-05,0.000115029,0.000156801,0.000204297,2.96E-06,5.24E-06,8.89E-06,1.49E-05,2.39E-05,3.51E-05,4.90E-05,6.65E-05,8.48E-05
501,2.77E-06,3.19E-06,3.64E-06,4.59E-06,5.36E-06,6.68E-06,8.11E-06,9.65E-06,1.19E-05,3.07E-06,8.04E-06,1.70E-05,3.19E-05,5.37E-05,8.30E-05,0.000119703,0.00016315,0.000212563,3.00E-06,5.19E-06,8.65E-06,1.44E-05,2.31E-05,3.37E-05,4.70E-05,6.37E-05,8.12E-05
502,2.84E-06,3.19E-06,3.60E-06,4.46E-06,5.22E-06,6.42E-06,7.78E-06,9.14E-06,1.10E-05,3.12E-06,8.24E-06,1.76E-05,3.30E-05,5.56E-05,8.61E-05,0.000124211,0.000169347,0.000220515,3.04E-06,5.09E-06,8.42E-06,1.40E-05,2.21E-05,3.23E-05,4.50E-05,6.09E-05,7.77E-05
503,2.93E-06,3.17E-06,3.56E-06,4.34E-06,5.10E-06,6.17E-06,7.51E-06,8.70E-06,1.02E-05,3.14E-06,8.43E-06,1.82E-05,3.41E-05,5.76E-05,8.92E-05,0.000128601,0.000175428,0.000228264,3.09E-06,4.97E-06,8.21E-06,1.36E-05,2.11E-05,3.08E-05,4.31E-05,5.82E-05,7.43E-05
504,3.02E-06,3.15E-06,3.54E-06,4.26E-06,5.04E-06,6.00E-06,7.34E-06,8.43E-06,9.69E-06,3.15E-06,8.62E-06,1.88E-05,3.51E-05,5.94E-05,9.23E-05,0.000132931,0.000181432,0.000235938,3.13E-06,4.85E-06,8.02E-06,1.31E-05,2.02E-05,2.94E-05,4.13E-05,5.56E-05,7.09E-05
505,3.10E-06,3.15E-06,3.57E-06,4.26E-06,5.07E-06,5.96E-06,7.36E-06,8.42E-06,9.60E-06,3.17E-06,8.82E-06,1.94E-05,3.61E-05,6.13E-05,9.53E-05,0.000137254,0.000187399,0.000243662,3.18E-06,4.77E-06,7.85E-06,1.27E-05,1.93E-05,2.82E-05,3.95E-05,5.30E-05,6.77E-05
506,3.15E-06,3.19E-06,3.64E-06,4.35E-06,5.22E-06,6.10E-06,7.62E-06,8.75E-06,1.01E-05,3.19E-06,9.06E-06,2.00E-05,3.72E-05,6.32E-05,9.84E-05,0.000141715,0.000193499,0.000251709,3.23E-06,4.75E-06,7.70E-06,1.23E-05,1.85E-05,2.71E-05,3.78E-05,5.06E-05,6.46E-05
507,3.19E-06,3.26E-06,3.76E-06,4.52E-06,5.49E-06,6.40E-06,8.08E-06,9.39E-06,1.11E-05,3.22E-06,9.31E-06,2.06E-05,3.83E-05,6.52E-05,0.000101426,0.000146172,0.000199547,0.000259802,3.28E-06,4.77E-06,7.56E-06,1.19E-05,1.79E-05,2.62E-05,3.62E-05,4.84E-05,6.17E-05
508,3.21E-06,3.35E-06,3.91E-06,4.74E-06,5.82E-06,6.83E-06,8.71E-06,1.03E-05,1.24E-05,3.26E-06,9.57E-06,2.12E-05,3.95E-05,6.71E-05,0.000104412,0.000150563,0.000205475,0.000267795,3.34E-06,4.81E-06,7.43E-06,1.15E-05,1.73E-05,2.53E-05,3.47E-05,4.63E-05,5.89E-05
509,3.23E-06,3.46E-06,4.09E-06,4.97E-06,6.19E-06,7.37E-06,9.46E-06,1.13E-05,1.38E-05,3.32E-06,9.82E-06,2.18E-05,4.06E-05,6.90E-05,0.000107317,0.000154826,0.000211218,0.000275544,3.40E-06,4.84E-06,7.29E-06,1.12E-05,1.68E-05,2.44E-05,3.32E-05,4.43E-05,5.63E-05
510,3.24E-06,3.57E-06,4.28E-06,5.20E-06,6.57E-06,7.99E-06,1.03E-05,1.25E-05,1.53E-05,3.39E-06,1.00E-05,2.23E-05,4.17E-05,7.09E-05,0.000110118,0.000158906,0.000216715,0.000282913,3.47E-06,4.83E-06,7.15E-06,1.09E-05,1.62E-05,2.34E-05,3.18E-05,4.24E-05,5.38E-05
511,3.26E-06,3.68E-06,4.47E-06,5.41E-06,6.92E-06,8.62E-06,1.11E-05,1.36E-05,1.66E-05,3.48E-06,1.03E-05,2.28E-05,4.28E-05,7.26E-05,0.000112752,0.000162698,0.000221826,0.000289709,3.53E-06,4.79E-06,6.99E-06,1.06E-05,1.57E-05,2.25E-05,3.06E-05,4.07E-05,5.14E-05
512,3.28E-06,3.77E-06,4.62E-06,5.57E-06,7.22E-06,9.16E-06,1.18E-05,1.46E-05,1.77E-05,3.56E-06,1.05E-05,2.33E-05,4.39E-05,7.43E-05,0.000115308,0.000166336,0.000226724,0.000296173,3.59E-06,4.73E-06,6.84E-06,1.04E-05,1.51E-05,2.15E-05,2.94E-05,3.90E-05,4.92E-05
513,3.30E-06,3.84E-06,4.73E-06,5.70E-06,7.44E-06,9.54E-06,1.22E-05,1.53E-05,1.84E-05,3.63E-06,1.07E-05,2.38E-05,4.49E-05,7.59E-05,0.000117809,0.000169855,0.000231447,0.000302372,3.64E-06,4.67E-06,6.70E-06,1.02E-05,1.46E-05,2.06E-05,2.83E-05,3.74E-05,4.71E-05
514,3.33E-06,3.87E-06,4.77E-06,5.77E-06,7.54E-06,9.66E-06,1.24E-05,1.55E-05,1.87E-05,3.67E-06,1.08E-05,2.43E-05,4.58E-05,7.75E-05,0.000120277,0.000173289,0.000236035,0.000308377,3.68E-06,4.64E-06,6.59E-06,9.98E-06,1.42E-05,1.98E-05,2.72E-05,3.59E-05,4.51E-05
515,3.35E-06,3.86E-06,4.74E-06,5.79E-06,7.51E-06,9.49E-06,1.23E-05,1.52E-05,1.85E-05,3.70E-06,1.10E-05,2.48E-05,4.67E-05,7.91E-05,0.000122711,0.00017665,0.000240507,0.000314215,3.71E-06,4.64E-06,6.49E-06,9.70E-06,1.38E-05,1.91E-05,2.62E-05,3.44E-05,4.33E-05
516,3.38E-06,3.83E-06,4.66E-06,5.75E-06,7.38E-06,9.11E-06,1.18E-05,1.44E-05,1.78E-05,3.70E-06,1.12E-05,2.52E-05,4.74E-05,8.05E-05,0.00012495,0.000179735,0.000244616,0.000319552,3.72E-06,4.66E-06,6.40E-06,9.41E-06,1.34E-05,1.85E-05,2.52E-05,3.30E-05,4.15E-05
517,3.41E-06,3.78E-06,4.55E-06,5.66E-06,7.15E-06,8.62E-06,1.12E-05,1.35E-05,1.69E-05,3.70E-06,1.14E-05,2.56E-05,4.82E-05,8.18E-05,0.000127067,0.00018268,0.000248576,0.000324651,3.72E-06,4.67E-06,6.31E-06,9.11E-06,1.31E-05,1.80E-05,2.42E-05,3.16E-05,3.98E-05
518,3.45E-06,3.73E-06,4.44E-06,5.53E-06,6.86E-06,8.10E-06,1.05E-05,1.25E-05,1.58E-05,3.71E-06,1.15E-05,2.60E-05,4.88E-05,8.30E-05,0.000129018,0.000185453,0.000252372,0.000329478,3.70E-06,4.68E-06,6.20E-06,8.83E-06,1.27E-05,1.73E-05,2.32E-05,3.02E-05,3.81E-05
519,3.48E-06,3.70E-06,4.35E-06,5.36E-06,6.52E-06,7.64E-06,9.76E-06,1.15E-05,1.46E-05,3.73E-06,1.16E-05,2.64E-05,4.95E-05,8.41E-05,0.000130776,0.00018803,0.000255987,0.000334009,3.67E-06,4.66E-06,6.07E-06,8.58E-06,1.22E-05,1.67E-05,2.22E-05,2.90E-05,3.64E-05
520,3.51E-06,3.69E-06,4.29E-06,5.18E-06,6.18E-06,7.26E-06,9.08E-06,1.07E-05,1.34E-05,3.75E-06,1.18E-05,2.67E-05,5.01E-05,8.51E-05,0.000132365,0.000190412,0.000259385,0.00033824,3.63E-06,4.63E-06,5.93E-06,8.37E-06,1.17E-05,1.60E-05,2.12E-05,2.78E-05,3.48E-05
521,3.54E-06,3.69E-06,4.26E-06,5.02E-06,5.88E-06,6.99E-06,8.53E-06,1.00E-05,1.24E-05,3.77E-06,1.18E-05,2.69E-05,5.06E-05,8.59E-05,0.000133677,0.000192401,0.000262251,0.000341809,3.60E-06,4.60E-06,5.79E-06,8.17E-06,1.13E-05,1.53E-05,2.03E-05,2.67E-05,3.33E-05
522,3.57E-06,3.72E-06,4.26E-06,4.90E-06,5.68E-06,6.86E-06,8.20E-06,9.59E-06,1.16E-05,3.77E-06,1.19E-05,2.71E-05,5.10E-05,8.66E-05,0.000134888,0.000194205,0.000264823,0.000345079,3.60E-06,4.57E-06,5.69E-06,7.98E-06,1.09E-05,1.47E-05,1.96E-05,2.57E-05,3.19E-05
523,3.60E-06,3.77E-06,4.29E-06,4.87E-06,5.61E-06,6.88E-06,8.16E-06,9.45E-06,1.12E-05,3.76E-06,1.20E-05,2.72E-05,5.14E-05,8.73E-05,0.000136027,0.000195831,0.000267068,0.00034805,3.62E-06,4.56E-06,5.64E-06,7.80E-06,1.06E-05,1.43E-05,1.90E-05,2.47E-05,3.07E-05
524,3.62E-06,3.83E-06,4.34E-06,4.90E-06,5.67E-06,7.00E-06,8.33E-06,9.53E-06,1.11E-05,3.72E-06,1.20E-05,2.73E-05,5.17E-05,8.79E-05,0.000137076,0.000197272,0.000268986,0.000350688,3.68E-06,4.56E-06,5.62E-06,7.64E-06,1.04E-05,1.40E-05,1.85E-05,2.38E-05,2.96E-05
525,3.63E-06,3.89E-06,4.39E-06,4.97E-06,5.78E-06,7.14E-06,8.58E-06,9.71E-06,1.12E-05,3.69E-06,1.21E-05,2.74E-05,5.19E-05,8.84E-05,0.000137994,0.000198516,0.00027059,0.000352944,3.74E-06,4.56E-06,5.62E-06,7.48E-06,1.02E-05,1.37E-05,1.81E-05,2.29E-05,2.87E-05
526,3.62E-06,3.93E-06,4.43E-06,5.03E-06,5.91E-06,7.21E-06,8.79E-06,9.87E-06,1.12E-05,3.67E-06,1.22E-05,2.75E-05,5.22E-05,8.89E-05,0.000138771,0.000199595,0.000271951,0.000354845,3.80E-06,4.54E-06,5.60E-06,7.34E-06,1.00E-05,1.35E-05,1.77E-05,2.21E-05,2.77E-05
527,3.59E-06,3.94E-06,4.43E-06,5.07E-06,6.00E-06,7.14E-06,8.82E-06,9.90E-06,1.11E-05,3.68E-06,1.23E-05,2.76E-05,5.24E-05,8.93E-05,0.000139337,0.000200455,0.000273025,0.000356269,3.84E-06,4.49E-06,5.54E-06,7.21E-06,9.79E-06,1.31E-05,1.72E-05,2.13E-05,2.68E-05
